frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
491,  0,  19.600,  0.98,  1, 0.00, 0.01, 1.50, 0.00, 0.14, 0.37, 0.06, 0.29, 0.47, 0.07, 0.00, 0.60, 0.00, 0.00, 0.52, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
492,  0,  19.640,  0.98,  1, 0.00, 0.01, 1.41, 0.00, 0.13, 0.32, 0.02, 0.29, 0.50, 0.14, 0.03, 0.59, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
493,  0,  19.680,  0.98,  1, 0.00, 0.00, 1.29, 0.00, 0.11, 0.15, 0.02, 0.24, 0.50, 0.31, 0.06, 0.64, 0.00, 0.00, 0.55, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
494,  0,  19.720,  0.98,  1, 0.08, 0.06, 1.30, 0.00, 0.12, 0.04, 0.00, 0.26, 0.47, 0.27, 0.09, 0.66, 0.00, 0.00, 0.58, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
495,  0,  19.760,  0.98,  1, 0.12, 0.10, 1.32, 0.00, 0.09, 0.00, 0.00, 0.27, 0.40, 0.21, 0.06, 0.63, 0.00, 0.00, 0.57, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
496,  0,  19.800,  0.98,  1, 0.14, 0.12, 1.37, 0.00, 0.11, 0.07, 0.00, 0.29, 0.37, 0.11, 0.20, 0.60, 0.00, 0.00, 0.57, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
497,  0,  19.840,  0.98,  1, 0.13, 0.11, 1.36, 0.00, 0.14, 0.07, 0.01, 0.38, 0.37, 0.15, 0.29, 0.45, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
498,  0,  19.880,  0.98,  1, 0.17, 0.10, 1.42, 0.00, 0.19, 0.14, 0.06, 0.50, 0.45, 0.22, 0.40, 0.48, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
499,  0,  19.920,  0.98,  1, 0.17, 0.09, 1.51, 0.00, 0.21, 0.20, 0.07, 0.59, 0.53, 0.34, 0.37, 0.44, 0.00, 0.00, 0.68, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
500,  0,  19.960,  0.98,  1, 0.10, 0.13, 1.49, 0.00, 0.17, 0.20, 0.06, 0.53, 0.54, 0.40, 0.32, 0.56, 0.00, 0.00, 0.63, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
501,  0,  20.000,  0.98,  1, 0.02, 0.14, 1.41, 0.00, 0.16, 0.22, 0.02, 0.49, 0.54, 0.44, 0.32, 0.58, 0.00, 0.00, 0.56, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
502,  0,  20.040,  0.98,  1, 0.00, 0.12, 1.30, 0.00, 0.08, 0.15, 0.00, 0.43, 0.49, 0.35, 0.22, 0.51, 0.00, 0.00, 0.63, 0.11, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
503,  0,  20.080,  0.98,  1, 0.07, 0.12, 1.32, 0.00, 0.11, 0.21, 0.02, 0.45, 0.45, 0.38, 0.23, 0.52, 0.00, 0.00, 0.61, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
504,  0,  20.120,  0.98,  1, 0.10, 0.17, 1.30, 0.10, 0.09, 0.12, 0.02, 0.46, 0.48, 0.44, 0.16, 0.52, 0.00, 0.00, 0.65, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
505,  0,  20.160,  0.98,  1, 0.10, 0.19, 1.38, 0.11, 0.16, 0.17, 0.02, 0.42, 0.50, 0.51, 0.21, 0.51, 0.03, 0.00, 0.51, 0.01, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
506,  0,  20.200,  0.98,  1, 0.03, 0.21, 1.34, 0.11, 0.13, 0.15, 0.00, 0.38, 0.54, 0.40, 0.23, 0.53, 0.05, 0.00, 0.53, 0.01, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
507,  0,  20.240,  0.98,  1, 0.00, 0.15, 1.36, 0.02, 0.19, 0.17, 0.00, 0.31, 0.51, 0.39, 0.19, 0.49, 0.06, 0.00, 0.58, 0.01, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
508,  0,  20.280,  0.98,  1, 0.00, 0.21, 1.37, 0.00, 0.21, 0.24, 0.00, 0.26, 0.49, 0.28, 0.17, 0.51, 0.06, 0.00, 0.58, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
509,  0,  20.320,  0.98,  1, 0.01, 0.09, 1.44, 0.00, 0.24, 0.23, 0.00, 0.21, 0.46, 0.38, 0.07, 0.40, 0.13, 0.00, 0.65, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
510,  0,  20.360,  0.98,  1, 0.01, 0.16, 1.48, 0.02, 0.20, 0.28, 0.00, 0.18, 0.45, 0.19, 0.07, 0.37, 0.19, 0.00, 0.54, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
511,  0,  20.400,  0.98,  1, 0.01, 0.11, 1.41, 0.08, 0.12, 0.09, 0.00, 0.28, 0.41, 0.29, 0.00, 0.33, 0.16, 0.00, 0.55, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
512,  0,  20.440,  0.98,  1, 0.00, 0.17, 1.40, 0.08, 0.10, 0.07, 0.00, 0.40, 0.43, 0.31, 0.03, 0.40, 0.07, 0.00, 0.47, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
513,  0,  20.480,  0.98,  1, 0.00, 0.10, 1.38, 0.06, 0.13, 0.08, 0.02, 0.52, 0.47, 0.52, 0.03, 0.34, 0.01, 0.00, 0.53, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
514,  0,  20.520,  0.98,  1, 0.00, 0.09, 1.43, 0.07, 0.19, 0.08, 0.02, 0.53, 0.51, 0.54, 0.03, 0.35, 0.00, 0.00, 0.45, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
515,  0,  20.560,  0.98,  1, 0.00, 0.02, 1.40, 0.07, 0.20, 0.08, 0.02, 0.58, 0.55, 0.61, 0.07, 0.27, 0.02, 0.00, 0.44, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
516,  0,  20.600,  0.98,  1, 0.00, 0.00, 1.36, 0.06, 0.17, 0.03, 0.00, 0.59, 0.50, 0.54, 0.07, 0.35, 0.02, 0.00, 0.46, 0.05, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
517,  0,  20.640,  0.98,  1, 0.00, 0.00, 1.41, 0.00, 0.20, 0.21, 0.04, 0.71, 0.49, 0.58, 0.08, 0.29, 0.08, 0.00, 0.45, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
518,  0,  20.680,  0.98,  1, 0.00, 0.00, 1.45, 0.00, 0.27, 0.26, 0.05, 0.70, 0.47, 0.51, 0.01, 0.23, 0.06, 0.00, 0.42, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
519,  0,  20.720,  0.98,  1, 0.00, 0.00, 1.46, 0.00, 0.28, 0.43, 0.05, 0.81, 0.52, 0.58, 0.06, 0.10, 0.06, 0.00, 0.47, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
520,  0,  20.760,  0.98,  1, 0.00, 0.00, 1.38, 0.00, 0.23, 0.45, 0.02, 0.71, 0.50, 0.62, 0.12, 0.15, 0.00, 0.00, 0.61, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
521,  0,  20.800,  0.98,  1, 0.00, 0.01, 1.43, 0.00, 0.20, 0.52, 0.04, 0.60, 0.49, 0.68, 0.12, 0.14, 0.00, 0.00, 0.64, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
522,  0,  20.840,  0.98,  1, 0.00, 0.02, 1.39, 0.00, 0.18, 0.51, 0.04, 0.41, 0.46, 0.66, 0.12, 0.27, 0.00, 0.00, 0.59, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
523,  0,  20.880,  0.98,  1, 0.00, 0.07, 1.39, 0.00, 0.19, 0.41, 0.03, 0.40, 0.52, 0.58, 0.21, 0.33, 0.00, 0.00, 0.55, 0.00, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
524,  0,  20.920,  0.98,  1, 0.01, 0.13, 1.35, 0.00, 0.22, 0.40, 0.03, 0.42, 0.53, 0.55, 0.21, 0.50, 0.00, 0.00, 0.52, 0.00, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
525,  0,  20.960,  0.98,  1, 0.03, 0.23, 1.41, 0.00, 0.21, 0.23, 0.08, 0.41, 0.56, 0.44, 0.18, 0.63, 0.00, 0.00, 0.47, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
526,  0,  21.000,  0.98,  1, 0.03, 0.18, 1.38, 0.00, 0.21, 0.23, 0.17, 0.32, 0.58, 0.31, 0.12, 0.56, 0.00, 0.00, 0.29, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
527,  0,  21.040,  0.98,  1, 0.04, 0.14, 1.32, 0.00, 0.21, 0.16, 0.24, 0.36, 0.62, 0.23, 0.12, 0.56, 0.00, 0.00, 0.17, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
528,  0,  21.080,  0.98,  1, 0.07, 0.09, 1.43, 0.00, 0.22, 0.16, 0.32, 0.49, 0.64, 0.41, 0.09, 0.54, 0.00, 0.00, 0.18, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
529,  0,  21.120,  0.98,  1, 0.09, 0.12, 1.49, 0.00, 0.16, 0.24, 0.34, 0.68, 0.67, 0.47, 0.00, 0.49, 0.00, 0.00, 0.29, 0.00, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
530,  0,  21.160,  0.98,  1, 0.08, 0.19, 1.44, 0.00, 0.13, 0.20, 0.33, 0.54, 0.64, 0.58, 0.00, 0.57, 0.00, 0.00, 0.44, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
531,  0,  21.200,  0.98,  1, 0.03, 0.29, 1.27, 0.00, 0.12, 0.21, 0.28, 0.41, 0.62, 0.44, 0.05, 0.59, 0.00, 0.00, 0.50, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
532,  0,  21.240,  0.98,  1, 0.01, 0.31, 1.23, 0.00, 0.14, 0.03, 0.20, 0.22, 0.59, 0.47, 0.07, 0.80, 0.00, 0.00, 0.48, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
533,  0,  21.280,  0.98,  1, 0.00, 0.26, 1.21, 0.00, 0.18, 0.17, 0.19, 0.32, 0.61, 0.47, 0.07, 0.81, 0.00, 0.00, 0.41, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
534,  0,  21.320,  0.98,  1, 0.04, 0.11, 1.22, 0.00, 0.15, 0.32, 0.20, 0.40, 0.63, 0.52, 0.04, 0.80, 0.00, 0.00, 0.45, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
535,  0,  21.360,  0.98,  1, 0.04, 0.05, 1.26, 0.00, 0.14, 0.37, 0.24, 0.46, 0.68, 0.57, 0.03, 0.69, 0.00, 0.00, 0.46, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
536,  0,  21.400,  0.98,  1, 0.04, 0.00, 1.25, 0.00, 0.07, 0.32, 0.20, 0.45, 0.68, 0.54, 0.03, 0.62, 0.00, 0.00, 0.54, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
537,  0,  21.440,  0.98,  1, 0.00, 0.00, 1.26, 0.00, 0.12, 0.14, 0.11, 0.32, 0.70, 0.59, 0.05, 0.73, 0.00, 0.00, 0.41, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
538,  0,  21.480,  0.98,  1, 0.00, 0.08, 1.24, 0.00, 0.17, 0.10, 0.11, 0.30, 0.67, 0.56, 0.05, 0.74, 0.00, 0.00, 0.32, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
539,  0,  21.520,  0.98,  1, 0.00, 0.08, 1.22, 0.00, 0.23, 0.01, 0.08, 0.27, 0.70, 0.50, 0.19, 0.77, 0.00, 0.00, 0.17, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
540,  0,  21.560,  0.98,  1, 0.01, 0.08, 1.21, 0.00, 0.18, 0.02, 0.11, 0.20, 0.65, 0.38, 0.15, 0.64, 0.00, 0.00, 0.25, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
541,  0,  21.600,  0.98,  1, 0.09, 0.07, 1.25, 0.00, 0.16, 0.13, 0.16, 0.18, 0.57, 0.31, 0.24, 0.63, 0.00, 0.00, 0.26, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
542,  0,  21.640,  0.98,  1, 0.24, 0.17, 1.31, 0.00, 0.12, 0.13, 0.15, 0.15, 0.49, 0.27, 0.21, 0.63, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
543,  0,  21.680,  0.98,  1, 0.32, 0.21, 1.33, 0.00, 0.20, 0.21, 0.19, 0.30, 0.50, 0.33, 0.28, 0.59, 0.00, 0.00, 0.40, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
544,  0,  21.720,  0.98,  1, 0.25, 0.14, 1.19, 0.00, 0.27, 0.09, 0.08, 0.36, 0.60, 0.35, 0.23, 0.47, 0.00, 0.00, 0.50, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
545,  0,  21.760,  0.98,  1, 0.09, 0.08, 1.17, 0.00, 0.29, 0.17, 0.07, 0.46, 0.68, 0.55, 0.12, 0.35, 0.00, 0.00, 0.50, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
546,  0,  21.800,  0.98,  1, 0.00, 0.04, 1.17, 0.00, 0.24, 0.08, 0.00, 0.34, 0.69, 0.53, 0.05, 0.17, 0.00, 0.00, 0.48, 0.04, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
547,  0,  21.840,  0.98,  1, 0.00, 0.04, 1.19, 0.00, 0.15, 0.09, 0.00, 0.30, 0.65, 0.72, 0.00, 0.28, 0.00, 0.00, 0.52, 0.07, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
548,  0,  21.880,  0.98,  1, 0.00, 0.00, 1.21, 0.00, 0.15, 0.05, 0.00, 0.27, 0.65, 0.72, 0.11, 0.28, 0.00, 0.00, 0.63, 0.09, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
549,  0,  21.920,  0.98,  1, 0.00, 0.00, 1.16, 0.11, 0.18, 0.05, 0.00, 0.46, 0.76, 0.78, 0.23, 0.34, 0.00, 0.00, 0.71, 0.06, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
550,  0,  21.960,  0.98,  1, 0.00, 0.00, 1.18, 0.11, 0.22, 0.04, 0.00, 0.49, 0.82, 0.76, 0.23, 0.20, 0.00, 0.00, 0.80, 0.12, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
551,  0,  22.000,  0.98,  1, 0.00, 0.06, 1.14, 0.20, 0.19, 0.00, 0.00, 0.57, 0.88, 0.80, 0.12, 0.09, 0.00, 0.00, 0.87, 0.20, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
552,  0,  22.040,  0.98,  1, 0.00, 0.06, 1.20, 0.11, 0.22, 0.00, 0.00, 0.59, 0.87, 0.91, 0.00, 0.03, 0.00, 0.00, 1.08, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
553,  0,  22.080,  0.98,  1, 0.00, 0.06, 1.29, 0.11, 0.20, 0.04, 0.00, 0.72, 0.84, 0.97, 0.01, 0.06, 0.00, 0.00, 0.93, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
554,  0,  22.120,  0.98,  1, 0.00, 0.00, 1.33, 0.10, 0.25, 0.14, 0.00, 0.73, 0.80, 0.99, 0.00, 0.09, 0.00, 0.00, 0.82, 0.33, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
555,  0,  22.160,  0.98,  1, 0.00, 0.00, 1.39, 0.08, 0.25, 0.14, 0.00, 0.76, 0.71, 0.96, 0.00, 0.08, 0.00, 0.00, 0.70, 0.40, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
556,  0,  22.200,  0.98,  1, 0.00, 0.00, 1.34, 0.08, 0.24, 0.10, 0.00, 0.80, 0.69, 0.95, 0.00, 0.03, 0.00, 0.00, 0.91, 0.44, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
557,  0,  22.240,  0.98,  1, 0.00, 0.00, 1.46, 0.00, 0.25, 0.13, 0.00, 0.79, 0.66, 0.92, 0.00, 0.00, 0.00, 0.00, 1.07, 0.62, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
558,  0,  22.280,  0.98,  1, 0.00, 0.00, 1.44, 0.00, 0.23, 0.20, 0.00, 0.68, 0.65, 0.97, 0.00, 0.00, 0.00, 0.00, 1.01, 0.51, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
559,  0,  22.320,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 0.23, 0.21, 0.00, 0.57, 0.66, 1.06, 0.00, 0.00, 0.00, 0.00, 0.87, 0.53, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
560,  0,  22.360,  0.98,  1, 0.00, 0.00, 1.45, 0.00, 0.21, 0.13, 0.00, 0.59, 0.66, 1.19, 0.00, 0.00, 0.00, 0.00, 0.73, 0.44, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
561,  0,  22.400,  0.98,  1, 0.00, 0.00, 1.40, 0.00, 0.19, 0.10, 0.00, 0.63, 0.66, 1.34, 0.00, 0.00, 0.00, 0.00, 0.78, 0.49, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
